1	8920000	9720000	11	chr1p36.22,chr1p36.23	ENSG00000252841;miRNA,ENSG00000232208;processed_pseudogene,ENSG00000131686;protein_coding,ENSG00000234546;lincRNA,ENSG00000238249;processed_pseudogene,ENSG00000171612;protein_coding,ENSG00000281937;lincRNA,ENSG00000235263;lincRNA,ENSG00000228526;lincRNA,ENSG00000049239;protein_coding,ENSG00000142583;protein_coding,ENSG00000284693;lincRNA,ENSG00000171608;protein_coding,ENSG00000188807;protein_coding,ENSG00000231181;processed_pseudogene,ENSG00000180758;protein_coding,ENSG00000197241;protein_coding,ENSG00000074800;protein_coding,ENSG00000207865;miRNA,ENSG00000232663;processed_pseudogene,ENSG00000284652;lincRNA,ENSG00000171621;protein_coding	ENSG00000171608;protein_coding,ENSG00000207865;miRNA
1	9640000	10600000	12	chr1p36.22	ENSG00000233623;processed_pseudogene,ENSG00000264881;miRNA,ENSG00000175279;protein_coding,ENSG00000160049;protein_coding,ENSG00000178585;protein_coding,ENSG00000171612;protein_coding,ENSG00000130939;protein_coding,ENSG00000142657;protein_coding,ENSG00000233268;processed_pseudogene,ENSG00000171603;protein_coding,ENSG00000224340;processed_pseudogene,ENSG00000241563;protein_coding,ENSG00000054523;protein_coding,ENSG00000271264;processed_pseudogene,ENSG00000171608;protein_coding,ENSG00000188807;protein_coding,ENSG00000284735;lincRNA,ENSG00000142655;protein_coding,ENSG00000173614;protein_coding,ENSG00000284642;lincRNA,ENSG00000162444;protein_coding,ENSG00000265521;miRNA,ENSG00000162441;protein_coding,ENSG00000251503;protein_coding	ENSG00000175279;protein_coding,ENSG00000160049;protein_coding,ENSG00000178585;protein_coding,ENSG00000054523;protein_coding,ENSG00000171608;protein_coding,ENSG00000251503;protein_coding
1	10525000	11090000	13	chr1p36.22	ENSG00000120948;protein_coding,ENSG00000130940;protein_coding,ENSG00000142655;protein_coding,ENSG00000160049;protein_coding,ENSG00000264181;miRNA,ENSG00000009724;protein_coding,ENSG00000277726;nonsense_mediated_decay,ENSG00000215785;processed_pseudogene,ENSG00000175262;protein_coding,ENSG00000225158;processed_pseudogene	ENSG00000160049;protein_coding,ENSG00000175262;protein_coding
1	11040000	12120000	14	chr1p36.22	ENSG00000132879;protein_coding,ENSG00000204624;protein_coding,ENSG00000224338;processed_pseudogene,ENSG00000116670;protein_coding,ENSG00000264181;miRNA,ENSG00000277726;nonsense_mediated_decay,ENSG00000162490;protein_coding,ENSG00000011021;protein_coding,ENSG00000116691;protein_coding,ENSG00000235643;lincRNA,ENSG00000175262;protein_coding,ENSG00000116663;protein_coding,ENSG00000083444;protein_coding,ENSG00000116649;protein_coding,ENSG00000116685;protein_coding,ENSG00000177674;protein_coding,ENSG00000224904;processed_pseudogene,ENSG00000116688;protein_coding,ENSG00000171819;protein_coding,ENSG00000270914;processed_pseudogene,ENSG00000120942;protein_coding,ENSG00000215910;protein_coding,ENSG00000284646;lincRNA,ENSG00000009724;protein_coding,ENSG00000120948;protein_coding,ENSG00000120949;protein_coding,ENSG00000177000;protein_coding,ENSG00000175206;protein_coding,ENSG00000116661;protein_coding,ENSG00000238173;processed_pseudogene,ENSG00000215785;processed_pseudogene,ENSG00000171824;protein_coding,ENSG00000198793;protein_coding,ENSG00000238199;processed_pseudogene,ENSG00000120937;protein_coding	ENSG00000116670;protein_coding,ENSG00000175262;protein_coding,ENSG00000120949;protein_coding,ENSG00000198793;protein_coding
1	12040000	12950000	15	chr1p36.22,chr1p36.21	ENSG00000188984;protein_coding,ENSG00000243073;protein_coding,ENSG00000228338;lincRNA,ENSG00000225196;processed_pseudogene,ENSG00000162496;protein_coding,ENSG00000226166;processed_pseudogene,ENSG00000028137;protein_coding,ENSG00000048707;protein_coding,ENSG00000272482;lincRNA,ENSG00000116691;protein_coding,ENSG00000263676;miRNA,ENSG00000116688;protein_coding,ENSG00000270914;processed_pseudogene,ENSG00000116721;protein_coding,ENSG00000116726;protein_coding,ENSG00000204513;protein_coding,ENSG00000229484;lincRNA,ENSG00000120949;protein_coding,ENSG00000120952;protein_coding,ENSG00000231103;unprocessed_pseudogene,ENSG00000204518;protein_coding,ENSG00000157330;protein_coding,ENSG00000179172;protein_coding,ENSG00000227875;processed_pseudogene	ENSG00000028137;protein_coding,ENSG00000204513;protein_coding,ENSG00000120949;protein_coding,ENSG00000179172;protein_coding
1	12840000	13480000	16	chr1p36.21	ENSG00000243073;protein_coding,ENSG00000228338;lincRNA,ENSG00000239810;protein_coding,ENSG00000279169;protein_coding,ENSG00000204501;protein_coding,ENSG00000234064;unprocessed_pseudogene,ENSG00000204503;protein_coding,ENSG00000232423;protein_coding,ENSG00000236179;unprocessed_pseudogene,ENSG00000204502;protein_coding,ENSG00000204510;protein_coding,ENSG00000116721;protein_coding,ENSG00000277862;unprocessed_pseudogene,ENSG00000204513;protein_coding,ENSG00000274178;unprocessed_pseudogene,ENSG00000187545;protein_coding,ENSG00000204508;protein_coding,ENSG00000228229;lincRNA,ENSG00000229571;protein_coding,ENSG00000204491;protein_coding,ENSG00000233336;lincRNA,ENSG00000231219;unprocessed_pseudogene,ENSG00000120952;protein_coding,ENSG00000231103;unprocessed_pseudogene,ENSG00000182330;protein_coding,ENSG00000179172;protein_coding,ENSG00000275774;protein_coding,ENSG00000179412;protein_coding	ENSG00000204513;protein_coding,ENSG00000179172;protein_coding
1	13440000	13790000	17	chr1p36.21	ENSG00000279169;protein_coding,ENSG00000274178;unprocessed_pseudogene,ENSG00000204486;protein_coding,ENSG00000204479;protein_coding,ENSG00000204488;protein_coding,ENSG00000204481;protein_coding,ENSG00000157358;protein_coding,ENSG00000204478;protein_coding,ENSG00000204480;protein_coding,ENSG00000204491;protein_coding	.
1	13720000	14280000	18	chr1p36.21	ENSG00000215909;processed_pseudogene,ENSG00000162493;protein_coding,ENSG00000237445;lincRNA,ENSG00000266358;miRNA,ENSG00000116731;protein_coding,ENSG00000162494;protein_coding,ENSG00000204478;protein_coding	ENSG00000116731;protein_coding
1	14240000	15840000	19	chr1p36.21	ENSG00000204464;lincRNA,ENSG00000162438;protein_coding,ENSG00000215720;processed_pseudogene,ENSG00000171729;protein_coding,ENSG00000231606;lincRNA,ENSG00000142634;protein_coding,ENSG00000215704;protein_coding,ENSG00000235829;processed_pseudogene,ENSG00000234593;lincRNA,ENSG00000189337;protein_coding,ENSG00000142615;protein_coding,ENSG00000132906;protein_coding,ENSG00000142621;protein_coding,ENSG00000228140;lincRNA,ENSG00000278480;processed_pseudogene	ENSG00000132906;protein_coding
1	15800000	16400000	20	chr1p36.13,chr1p36.21	ENSG00000271742;lincRNA,ENSG00000185519;protein_coding,ENSG00000264048;miRNA,ENSG00000234607;processed_pseudogene,ENSG00000215695;protein_coding,ENSG00000162460;protein_coding,ENSG00000178715;processed_pseudogene,ENSG00000235084;processed_pseudogene,ENSG00000132906;protein_coding,ENSG00000197312;protein_coding,ENSG00000162461;protein_coding,ENSG00000183888;protein_coding,ENSG00000173641;protein_coding,ENSG00000116138;protein_coding,ENSG00000065526;protein_coding,ENSG00000270620;unprocessed_pseudogene,ENSG00000224966;unprocessed_pseudogene,ENSG00000186510;protein_coding,ENSG00000232456;unprocessed_pseudogene,ENSG00000116786;protein_coding,ENSG00000233954;protein_coding,ENSG00000184908;protein_coding,ENSG00000215704;protein_coding,ENSG00000162458;protein_coding,ENSG00000116771;protein_coding,ENSG00000236500;processed_pseudogene,ENSG00000275503;processed_pseudogene,ENSG00000231353;unprocessed_pseudogene,ENSG00000224321;processed_pseudogene,ENSG00000116809;protein_coding	ENSG00000132906;protein_coding,ENSG00000065526;protein_coding,ENSG00000116809;protein_coding
1	16360000	17280000	21	chr1p36.13	ENSG00000186715;processed_transcript,ENSG00000185519;protein_coding,ENSG00000142632;protein_coding,ENSG00000268869;transcribed_unprocessed_pseudogene,ENSG00000142627;protein_coding,ENSG00000132881;protein_coding,ENSG00000238142;lincRNA,ENSG00000204377;protein_coding,ENSG00000055070;protein_coding,ENSG00000157191;protein_coding,ENSG00000268674;protein_coding,ENSG00000282740;lincRNA,ENSG00000283773;transcribed_unprocessed_pseudogene,ENSG00000230239;unprocessed_pseudogene,ENSG00000271732;lincRNA,ENSG00000237847;protein_coding,ENSG00000226029;lincRNA,ENSG00000227684;transcribed_unprocessed_pseudogene,ENSG00000236698;processed_pseudogene,ENSG00000226457;processed_pseudogene,ENSG00000186301;unprocessed_pseudogene,ENSG00000263811;miRNA,ENSG00000215908;transcribed_unprocessed_pseudogene,ENSG00000219481;protein_coding,ENSG00000187144;protein_coding,ENSG00000279151;lincRNA,ENSG00000266584;miRNA,ENSG00000058453;protein_coding,ENSG00000261135;lincRNA,ENSG00000223643;lincRNA,ENSG00000186510;protein_coding,ENSG00000232456;unprocessed_pseudogene,ENSG00000184908;protein_coding,ENSG00000264742;miRNA,ENSG00000235241;processed_pseudogene,ENSG00000272426;lincRNA,ENSG00000237276;transcribed_unprocessed_pseudogene,ENSG00000037637;protein_coding,ENSG00000282143;lincRNA,ENSG00000080947;transcribed_unprocessed_pseudogene,ENSG00000225710;unprocessed_pseudogene,ENSG00000268991;protein_coding,ENSG00000233929;processed_pseudogene,ENSG00000224174;lincRNA	ENSG00000186715;processed_transcript,ENSG00000142627;protein_coding
1	17200000	19240000	22	chr1p36.13	ENSG00000265606;miRNA,ENSG00000074964;protein_coding,ENSG00000266727;miRNA,ENSG00000238142;lincRNA,ENSG00000266634;miRNA,ENSG00000117148;protein_coding,ENSG00000179002;protein_coding,ENSG00000142619;protein_coding,ENSG00000282843;lincRNA,ENSG00000159363;protein_coding,ENSG00000159423;protein_coding,ENSG00000117122;protein_coding,ENSG00000255275;nonsense_mediated_decay,ENSG00000159339;protein_coding,ENSG00000276747;protein_coding,ENSG00000009709;protein_coding,ENSG00000284653;lincRNA,ENSG00000179023;protein_coding,ENSG00000269468;protein_coding,ENSG00000235282;processed_pseudogene,ENSG00000236648;lincRNA,ENSG00000058453;protein_coding,ENSG00000221662;miRNA,ENSG00000272426;lincRNA,ENSG00000235241;processed_pseudogene,ENSG00000179051;protein_coding,ENSG00000261781;lincRNA,ENSG00000225478;processed_pseudogene,ENSG00000169991;protein_coding,ENSG00000117118;protein_coding,ENSG00000142623;protein_coding,ENSG00000225387;lincRNA,ENSG00000117154;protein_coding,ENSG00000117115;protein_coding,ENSG00000204362;lincRNA	ENSG00000142619;protein_coding,ENSG00000159339;protein_coding,ENSG00000009709;protein_coding,ENSG00000117118;protein_coding,ENSG00000142623;protein_coding,ENSG00000117115;protein_coding
1	19160000	20065000	23	chr1p36.13	ENSG00000265606;miRNA,ENSG00000162482;protein_coding,ENSG00000040487;protein_coding,ENSG00000226396;processed_pseudogene,ENSG00000158748;protein_coding,ENSG00000053371;protein_coding,ENSG00000179002;protein_coding,ENSG00000159423;protein_coding,ENSG00000270728;processed_pseudogene,ENSG00000255275;nonsense_mediated_decay,ENSG00000173436;protein_coding,ENSG00000162542;protein_coding,ENSG00000211454;polymorphic_pseudogene,ENSG00000053372;protein_coding,ENSG00000266098;miRNA,ENSG00000158747;protein_coding,ENSG00000221662;miRNA,ENSG00000127481;protein_coding,ENSG00000127463;protein_coding,ENSG00000169991;protein_coding,ENSG00000077549;protein_coding,ENSG00000270136;protein_coding	ENSG00000158747;protein_coding,ENSG00000127481;protein_coding,ENSG00000270136;protein_coding
1	20000000	21000000	24	chr1p36.13,chr1p36.12	ENSG00000162543;protein_coding,ENSG00000158828;protein_coding,ENSG00000158748;protein_coding,ENSG00000228105;lincRNA,ENSG00000127472;protein_coding,ENSG00000188257;protein_coding,ENSG00000158816;protein_coding,ENSG00000227066;lincRNA,ENSG00000162545;protein_coding,ENSG00000215520;processed_pseudogene,ENSG00000244038;protein_coding,ENSG00000284710;lincRNA,ENSG00000158786;protein_coding,ENSG00000162542;protein_coding,ENSG00000090432;protein_coding,ENSG00000236963;lincRNA,ENSG00000117215;protein_coding,ENSG00000188784;protein_coding,ENSG00000117245;protein_coding,ENSG00000284743;lincRNA,ENSG00000183114;protein_coding,ENSG00000284641;lincRNA,ENSG00000158825;protein_coding,ENSG00000187980;protein_coding,ENSG00000169914;protein_coding,ENSG00000226487;lincRNA,ENSG00000178828;protein_coding	ENSG00000127472;protein_coding,ENSG00000188257;protein_coding,ENSG00000158786;protein_coding,ENSG00000117215;protein_coding,ENSG00000188784;protein_coding,ENSG00000187980;protein_coding
1	20950000	21565000	25	chr1p36.12	ENSG00000127483;protein_coding,ENSG00000236073;processed_pseudogene,ENSG00000075151;protein_coding,ENSG00000117245;protein_coding,ENSG00000244038;protein_coding,ENSG00000221808;miRNA,ENSG00000233072;processed_pseudogene,ENSG00000158828;protein_coding,ENSG00000266867;miRNA,ENSG00000235112;processed_pseudogene,ENSG00000235432;unprocessed_pseudogene,ENSG00000117298;protein_coding,ENSG00000189410;protein_coding	ENSG00000127483;protein_coding,ENSG00000075151;protein_coding
1	21520000	22390000	26	chr1p36.12	ENSG00000176378;processed_pseudogene,ENSG00000227001;unprocessed_pseudogene,ENSG00000162551;protein_coding,ENSG00000218510;transcribed_processed_pseudogene,ENSG00000231978;processed_pseudogene,ENSG00000076864;protein_coding,ENSG00000221781;miRNA,ENSG00000283234;transcribed_unitary_pseudogene,ENSG00000219073;protein_coding,ENSG00000070831;protein_coding,ENSG00000228397;lincRNA,ENSG00000117298;protein_coding,ENSG00000232037;processed_pseudogene,ENSG00000186543;unprocessed_pseudogene,ENSG00000187952;processed_pseudogene,ENSG00000090686;protein_coding,ENSG00000236216;processed_pseudogene,ENSG00000187942;protein_coding,ENSG00000142789;protein_coding,ENSG00000142798;protein_coding,ENSG00000142794;protein_coding,ENSG00000228823;unprocessed_pseudogene,ENSG00000236009;lincRNA	ENSG00000076864;protein_coding,ENSG00000070831;protein_coding,ENSG00000142798;protein_coding
1	22320000	23000000	27	chr1p36.12	ENSG00000173369;protein_coding,ENSG00000142789;protein_coding,ENSG00000162552;protein_coding,ENSG00000070886;protein_coding,ENSG00000271428;processed_pseudogene,ENSG00000234397;processed_pseudogene,ENSG00000184677;protein_coding,ENSG00000159189;protein_coding,ENSG00000070831;protein_coding,ENSG00000266564;miRNA,ENSG00000271840;lincRNA,ENSG00000228397;lincRNA,ENSG00000173372;protein_coding,ENSG00000218510;transcribed_processed_pseudogene	ENSG00000162552;protein_coding,ENSG00000070886;protein_coding,ENSG00000070831;protein_coding
1	22935000	23320000	28	chr1p36.12	ENSG00000173369;protein_coding,ENSG00000264014;miRNA,ENSG00000159189;protein_coding,ENSG00000133216;protein_coding,ENSG00000216157;miRNA,ENSG00000265422;miRNA,ENSG00000215906;protein_coding,ENSG00000173372;protein_coding	ENSG00000133216;protein_coding
1	23280000	23665000	29	chr1p36.12	ENSG00000179546;protein_coding,ENSG00000263793;miRNA,ENSG00000261326;lincRNA,ENSG00000266802;miRNA,ENSG00000169641;protein_coding,ENSG00000215906;protein_coding,ENSG00000004487;protein_coding,ENSG00000227868;protein_coding,ENSG00000229010;processed_pseudogene,ENSG00000215381;processed_pseudogene,ENSG00000284726;lincRNA,ENSG00000125944;protein_coding	ENSG00000004487;protein_coding
1	23600000	24115000	30	chr1p36.11,chr1p36.12	ENSG00000011009;protein_coding,ENSG00000232482;processed_pseudogene,ENSG00000235052;lincRNA,ENSG00000197880;protein_coding,ENSG00000261326;lincRNA,ENSG00000088280;protein_coding,ENSG00000057757;protein_coding,ENSG00000007968;protein_coding,ENSG00000117318;protein_coding,ENSG00000229239;unprocessed_pseudogene,ENSG00000142676;protein_coding,ENSG00000204219;protein_coding,ENSG00000011007;protein_coding,ENSG00000284726;lincRNA,ENSG00000271420;lincRNA,ENSG00000125944;protein_coding,ENSG00000125945;protein_coding	ENSG00000197880;protein_coding,ENSG00000007968;protein_coding,ENSG00000117318;protein_coding
1	24040000	25120000	31	chr1p36.11	ENSG00000264443;lincRNA,ENSG00000117308;protein_coding,ENSG00000185436;protein_coding,ENSG00000179163;protein_coding,ENSG00000057757;protein_coding,ENSG00000133226;protein_coding,ENSG00000188822;protein_coding,ENSG00000188529;protein_coding,ENSG00000142677;protein_coding,ENSG00000221032;miRNA,ENSG00000215905;processed_pseudogene,ENSG00000011009;protein_coding,ENSG00000142661;protein_coding,ENSG00000184454;protein_coding,ENSG00000264926;miRNA,ENSG00000230023;lincRNA,ENSG00000227312;processed_pseudogene,ENSG00000117305;protein_coding,ENSG00000011007;protein_coding,ENSG00000001461;protein_coding,ENSG00000230228;processed_pseudogene,ENSG00000284699;lincRNA,ENSG00000169504;protein_coding,ENSG00000266511;miRNA,ENSG00000229106;processed_pseudogene,ENSG00000189266;protein_coding,ENSG00000158055;protein_coding,ENSG00000117602;protein_coding,ENSG00000001460;protein_coding	ENSG00000185436;protein_coding,ENSG00000142677;protein_coding,ENSG00000142661;protein_coding
1	24975000	25600000	32	chr1p36.11	ENSG00000187010;protein_coding,ENSG00000020633;protein_coding,ENSG00000264371;miRNA,ENSG00000284699;lincRNA,ENSG00000169504;protein_coding,ENSG00000233419;processed_pseudogene,ENSG00000272432;lincRNA,ENSG00000284657;lincRNA,ENSG00000261349;unprocessed_pseudogene,ENSG00000117616;protein_coding,ENSG00000117614;protein_coding,ENSG00000133226;protein_coding,ENSG00000261025;lincRNA,ENSG00000233755;lincRNA	ENSG00000020633;protein_coding
