ENST00000377482	ERRFI1-201
ENST00000467067	ERRFI1-202
ENST00000469499	ERRFI1-203
ENST00000445300	AL034417.2-201
ENST00000399343	AL034417.1-201
ENST00000453364	AL358876.1-201
ENST00000635451	LINC01714-202
ENST00000424689	AL358876.2-201
ENST00000471889	SLC45A1-202
ENST00000289877	SLC45A1-201
ENST00000337907	RERE-201
ENST00000377464	RERE-202
ENST00000400907	RERE-203
ENST00000476556	RERE-212
ENST00000400908	RERE-204
ENST00000605785	AL096855.2-201
ENST00000437586	RPL7P11-201
ENST00000428803	RPL7P7-201
ENST00000445254	AL357552.1-201
ENST00000433876	AL357552.2-201
ENST00000436229	RPL23AP19-201
ENST00000234590	ENO1-201
ENST00000425872	HMGN2P17-201
ENST00000424862	AL139415.1-201
ENST00000431968	AL139415.2-201
ENST00000480186	CA6-205
ENST00000377443	CA6-203
ENST00000377436	CA6-201
ENST00000377442	CA6-202
ENST00000400906	SLC2A7-201
ENST00000377424	SLC2A5-202
ENST00000377414	SLC2A5-201
ENST00000377411	GPR157-201
ENST00000635687	MIR34AHG-203
ENST00000385130	MIR34A-201
ENST00000635271	LINC01759-203
ENST00000412639	LINC01759-201
ENST00000632503	Z98044.1-201
ENST00000377403	H6PD-201
ENST00000602477	H6PD-203
ENST00000517032	Z98044.1-201
ENST00000328089	SPSB1-201
ENST00000357898	SPSB1-202
ENST00000377399	SPSB1-203
ENST00000641006	BX323043.1-201
ENST00000641325	AL928921.2-201
ENST00000441033	AL928921.1-201
ENST00000302692	SLC25A33-201
ENST00000435277	AL954705.1-201
ENST00000340305	TMEM201-201
ENST00000340381	TMEM201-202
ENST00000536656	PIK3CD-206
ENST00000628140	PIK3CD-208
ENST00000377346	PIK3CD-202
ENST00000543390	PIK3CD-207
ENST00000361110	PIK3CD-201
ENST00000426570	AL691449.1-201
ENST00000377298	CLSTN1-202
ENST00000361311	CLSTN1-201
ENST00000603781	MZT1P1-201
ENST00000377263	CTNNBIP1-203
ENST00000400904	CTNNBIP1-204
ENST00000377258	CTNNBIP1-202
ENST00000377256	CTNNBIP1-201
ENST00000377223	LZIC-202
ENST00000400903	LZIC-203
ENST00000377213	LZIC-201
ENST00000403197	NMNAT1-202
ENST00000377205	NMNAT1-201
ENST00000578045	MIR5697-201
ENST00000294435	RBP7-201
ENST00000253251	UBE4B-201
ENST00000377153	UBE4B-203
ENST00000343090	UBE4B-202
ENST00000456484	AL590639.1-201
ENST00000416729	PGAM1P11-201
ENST00000377093	KIF1B-205
ENST00000263934	KIF1B-201
ENST00000377086	KIF1B-204
ENST00000377083	KIF1B-203
ENST00000377081	KIF1B-202
ENST00000620295	KIF1B-211
ENST00000622724	KIF1B-212
ENST00000577266	MIR1273D-201
ENST00000641619	AL139424.3-202
ENST00000641117	AL139424.3-203
ENST00000641335	AL139424.2-202
ENST00000270776	PGD-201
ENST00000400900	CENPS-CORT-201
ENST00000470413	CENPS-CORT-203
ENST00000602787	CENPS-CORT-205
ENST00000602296	CENPS-CORT-204
ENST00000465026	CENPS-CORT-202
ENST00000309048	CENPS-201
ENST00000462462	CENPS-202
ENST00000377049	CORT-201
ENST00000377038	DFFA-202
ENST00000377036	DFFA-201
ENST00000356607	PEX14-201
ENST00000377022	CASZ1-202
ENST00000344008	CASZ1-201
ENST00000450782	HSPE1P24-201
ENST00000377004	C1orf127-201
ENST00000400899	CFL1P6-201
ENST00000582090	AL713997.1-201
ENST00000240185	TARDBP-201
ENST00000639083	TARDBP-230
ENST00000629725	TARDBP-228
ENST00000315091	TARDBP-202
ENST00000638264	TARDBP-229
ENST00000621790	TARDBP-226
ENST00000616545	TARDBP-217
ENST00000614757	AL109811.4-201
ENST00000400897	MASP2-201
ENST00000400898	MASP2-202
ENST00000376957	SRM-201
ENST00000304457	EXOSC10-201
ENST00000376936	EXOSC10-202
ENST00000376838	MTOR-202
ENST00000361445	MTOR-201
ENST00000376819	ANGPTL7-201
ENST00000448289	RPL39P6-201
ENST00000376810	UBIAD1-202
ENST00000376804	UBIAD1-201
ENST00000433562	UBE2V2P3-201
ENST00000641979	AL031291.1-201
ENST00000435243	MTCYBP45-201
ENST00000294484	DISP3-201
ENST00000304391	DISP3-202
ENST00000453135	LINC01647-201
ENST00000354287	FBXO2-201
ENST00000251546	FBXO44-201
ENST00000376770	FBXO44-206
ENST00000376768	FBXO44-205
ENST00000251547	FBXO44-202
ENST00000376760	FBXO44-203
ENST00000376762	FBXO44-204
ENST00000376753	FBXO6-201
ENST00000235310	MAD2L2-201
ENST00000376692	MAD2L2-207
ENST00000376672	MAD2L2-206
ENST00000376669	MAD2L2-205
ENST00000376667	MAD2L2-204
ENST00000294485	DRAXIN-201
ENST00000376637	AGTRAP-204
ENST00000400895	AGTRAP-205
ENST00000376629	AGTRAP-203
ENST00000376627	AGTRAP-202
ENST00000314340	AGTRAP-201
ENST00000452018	AGTRAP-206
ENST00000510878	AGTRAP-212
ENST00000433342	C1orf167-202
ENST00000376592	MTHFR-205
ENST00000376583	MTHFR-202
ENST00000376585	MTHFR-203
ENST00000376590	MTHFR-204
ENST00000641407	MTHFR-210
ENST00000641820	MTHFR-217
ENST00000312413	CLCN6-201
ENST00000346436	CLCN6-202
ENST00000376497	CLCN6-207
ENST00000376496	CLCN6-206
ENST00000376480	NPPA-202
ENST00000610706	NPPA-203
ENST00000376476	NPPA-201
ENST00000376468	NPPB-201
ENST00000438808	AL021155.1-201
ENST00000376572	KIAA2013-201
ENST00000616327	KIAA2013-203
ENST00000376576	KIAA2013-202
ENST00000196061	PLOD1-201
ENST00000444836	MFN2-203
ENST00000235329	MFN2-201
ENST00000603287	AL096840.1-201
ENST00000235332	MIIP-201
ENST00000417814	TNFRSF8-203
ENST00000263932	TNFRSF8-201
ENST00000413146	TNFRSF8-202
ENST00000439324	RPL23AP89-201
ENST00000536782	TNFRSF1B-204
ENST00000376259	TNFRSF1B-201
ENST00000584158	MIR4632-201
ENST00000453852	RPL10P17-201
ENST00000620676	VPS13D-214
ENST00000613099	VPS13D-213
ENST00000543766	VPS13D-212
ENST00000416696	AC243836.1-201
ENST00000616661	DHRS3-204
ENST00000606790	AC254633.1-201
ENST00000376221	AADACL4-201
ENST00000436879	AC244670.1-201
ENST00000359318	AADACL3-201
ENST00000614859	C1orf158-203
ENST00000376210	C1orf158-201
ENST00000357726	PRAMEF12-201
ENST00000332296	PRAMEF1-201
ENST00000438401	LINC01784-201
ENST00000535591	PRAMEF11-201
ENST00000438176	PRAMEF30P-201
ENST00000317869	HNRNPCL1-201
ENST00000240189	PRAMEF2-201
ENST00000235349	PRAMEF4-201
ENST00000235347	PRAMEF10-201
ENST00000616979	PRAMEF7-202
ENST00000330881	PRAMEF7-201
ENST00000418187	PRAMEF29P-201
ENST00000415464	PRAMEF6-202
ENST00000376189	PRAMEF6-201
ENST00000376187	PRAMEF22-001
ENST00000436041	WI2-3308P17.2-001
ENST00000437631	RP13-221M14.2-001
ENST00000611860	PRAMEF34P-201
ENST00000458709	PRAMEF35P-201
ENST00000621994	HNRNPCL2-202
ENST00000323770	HNRNPCL4-201
ENST00000423177	PRAMEF26-001
ENST00000353410	PRAMEF3-001
ENST00000376173	PRAMEF3-201
ENST00000376168	PRAMEF5-001
ENST00000431596	PRAMEF32P-201
ENST00000357367	PRAMEF8-001
ENST00000376152	PRAMEF9-001
ENST00000432559	RP11-219C24.10-001
ENST00000638454	PRAMEF13-202
ENST00000625019	PRAMEF13-201
ENST00000610289	PRAMEF28P-201
ENST00000376126	PRAMEF18-001
ENST00000376121	PRAMEF16-001
ENST00000332192	PRAMEF21-201
ENST00000327795	PRAMEF21-001
ENST00000330087	PRAMEF15-001
ENST00000334600	PRAMEF14-201
ENST00000376101	PRAMEF19-201
ENST00000376098	PRAMEF17-201
ENST00000316412	PRAMEF20-201
ENST00000602960	PRAMEF20-202
ENST00000376085	LRRC38-201
ENST00000401091	BRWD1P1-201
ENST00000294489	PDPN-201
ENST00000617617	PDPN-211
ENST00000376057	PDPN-202
ENST00000621990	PDPN-212
ENST00000510906	PDPN-209
ENST00000509009	PDPN-208
ENST00000376061	PDPN-203
ENST00000513143	PDPN-210
ENST00000487038	PDPN-205
ENST00000475043	PDPN-204
ENST00000577470	AL359771.1-201
ENST00000441809	AL359771.1-201
ENST00000376048	PRDM2-204
ENST00000311066	PRDM2-202
ENST00000235372	PRDM2-201
ENST00000413440	PRDM2-206
ENST00000343137	PRDM2-203
ENST00000503842	PRDM2-213
ENST00000505823	PRDM2-214
ENST00000636564	KAZN-209
ENST00000636203	KAZN-208
ENST00000376030	KAZN-203
ENST00000503743	KAZN-207
ENST00000361144	KAZN-201
ENST00000400798	KAZN-205
ENST00000400797	KAZN-204
ENST00000449215	AL357873.1-201
ENST00000447908	AL359873.1-201
ENST00000416175	TBCAP2-201
ENST00000428417	TMEM51-204
ENST00000376014	TMEM51-202
ENST00000400796	TMEM51-203
ENST00000434578	TMEM51-205
ENST00000376008	TMEM51-201
ENST00000424792	C1orf195-201
ENST00000625027	C1orf195-202
ENST00000400795	AL035405.1-201
ENST00000612442	AL391094.1-201
ENST00000358897	FHAD1-202
ENST00000375998	FHAD1-206
ENST00000375997	FHAD1-205
ENST00000375995	FHAD1-203
ENST00000427824	AL031283.1-201
ENST00000375980	EFHD2-201
ENST00000375949	CTRC-202
ENST00000375943	CTRC-201
ENST00000359621	CELA2A-201
ENST00000375910	CELA2B-201
ENST00000546424	CASP9-210
ENST00000333868	CASP9-201
ENST00000348549	CASP9-202
ENST00000375890	CASP9-203
ENST00000375838	DNAJC16-201
ENST00000616884	DNAJC16-210
ENST00000375847	DNAJC16-202
ENST00000375849	DNAJC16-203
ENST00000375826	AGMAT-201
ENST00000454346	CHCHD2P6-201
ENST00000422383	CD24P1-201
ENST00000480945	DDI2-202
ENST00000345034	RSC1A1-201
ENST00000606262	AL121992.2-201
ENST00000375799	PLEKHM2-202
ENST00000375793	PLEKHM2-201
ENST00000584345	AL121992.1-201
ENST00000294454	SLC25A34-201
ENST00000375782	TMEM82-201
ENST00000375771	FBLIM1-203
ENST00000375766	FBLIM1-202
ENST00000441801	FBLIM1-206
ENST00000332305	FBLIM1-201
ENST00000431782	RPL12P14-201
ENST00000483273	UQCRHL-201
ENST00000321418	AL450998.1-201
ENST00000375759	SPEN-201
ENST00000604816	AL034555.1-201
ENST00000375743	ZBTB17-202
ENST00000537142	ZBTB17-216
ENST00000375733	ZBTB17-201
ENST00000416882	AL355994.4-201
ENST00000424379	AL355994.1-201
ENST00000613591	AL355994.5-201
ENST00000505954	TBC1D3P6-201
ENST00000329454	C1orf64-201
ENST00000411503	HSPB7-204
ENST00000311890	HSPB7-201
ENST00000375718	HSPB7-202
ENST00000487046	HSPB7-207
ENST00000406363	HSPB7-203
ENST00000375692	CLCNKA-202
ENST00000439316	CLCNKA-203
ENST00000331433	CLCNKA-201
ENST00000447882	AL355994.2-201
ENST00000619181	CLCNKB-204
ENST00000375679	CLCNKB-202
ENST00000375667	CLCNKB-201
ENST00000375662	FAM131C-201
ENST00000358432	EPHA2-201
ENST00000270747	ARHGEF19-201
ENST00000602586	ANO7L1-203
ENST00000375605	C1orf134-201
ENST00000375599	RSG1-201
ENST00000421314	MT1XP1-201
ENST00000375592	FBXO42-201
ENST00000401088	SZRD1-201
ENST00000471507	SZRD1-203
ENST00000401089	SZRD1-202
ENST00000492354	SZRD1-210
ENST00000445689	AL358794.1-201
ENST00000335496	SPATA21-201
ENST00000540400	SPATA21-205
ENST00000375577	SPATA21-202
ENST00000612240	SPATA21-206
ENST00000337132	NECAP2-201
ENST00000504551	NECAP2-208
ENST00000457722	NECAP2-203
ENST00000443980	NECAP2-202
ENST00000457898	LINC01772-201
ENST00000420820	CROCCP3-202
ENST00000562878	AL137802.2-201
ENST00000452795	AL137802.1-201
ENST00000601199	AL355149.2-201
ENST00000438396	AL355149.1-201
ENST00000577341	AL355149.1-201
ENST00000430580	NBPF1-203
ENST00000432949	NBPF1-204
ENST00000607700	AL137798.1-201
ENST00000412962	CROCCP2-202
ENST00000639399	AL137798.3-201
ENST00000457982	MST1P2-201
ENST00000633763	AL137798.2-201
ENST00000434336	AL137798.1-201
ENST00000584111	AL021920.1-201
ENST00000419267	EIF1AXP1-201
ENST00000270691	ESPNP-201
ENST00000624517	AL021920.1-201
ENST00000600179	AL021920.2-201
ENST00000633433	AL021920.3-201
ENST00000375541	CROCC-201
ENST00000457096	CROCCP4-201
ENST00000455405	MST1L-202
ENST00000442552	MST1L-201
ENST00000545160	MST1L-204
ENST00000422345	BX284668.1-202
ENST00000414128	BX284668.3-201
ENST00000583661	MIR3675-201
ENST00000422124	BX284668.5-201
ENST00000453917	BX284668.4-201
ENST00000606899	BX284668.6-201
ENST00000375534	MFAP2-201
ENST00000375535	MFAP2-202
ENST00000326735	ATP13A2-201
ENST00000341676	ATP13A2-202
ENST00000452699	ATP13A2-203
ENST00000617114	ATP13A2-215
ENST00000375499	SDHB-201
ENST00000375486	PADI2-202
ENST00000375481	PADI2-201
ENST00000412427	AL590644.1-201
ENST00000634972	AL590644.1-202
ENST00000635428	AL590644.3-201
ENST00000375471	PADI1-201
ENST00000375460	PADI3-201
ENST00000582732	MIR3972-201
ENST00000375453	PADI4-202
ENST00000375448	PADI4-201
ENST00000602074	AC004824.2-201
ENST00000619609	PADI6-201
ENST00000375436	RCC2-202
ENST00000375433	RCC2-201
ENST00000583469	AC004824.1-201
ENST00000361221	ARHGEF10L-202
ENST00000375415	ARHGEF10L-204
ENST00000375408	ARHGEF10L-203
ENST00000430540	AL136529.1-201
ENST00000375406	ACTL8-201
ENST00000617065	ACTL8-202
ENST00000641892	AL357509.1-201
ENST00000569711	LINC01654-201
ENST00000251296	IGSF21-201
ENST00000420211	AL591896.1-201
ENST00000400664	KLHDC7A-201
ENST00000596113	DYNLL1P3-201
ENST00000450125	AL031737.1-201
ENST00000375375	PAX7-201
ENST00000420770	PAX7-203
ENST00000400661	PAX7-202
ENST00000375371	TAS1R2-201
